AccountId,New_financeprofileId,New_NumberofGrants,new_totalexpenditure_base,new_totalassets_base,new_annualturnover_base,New_Value,TransactionCurrencyIdName,new_totalexpenditure,new_totalassets,new_annualturnover,ExchangeRate,new_name,new_AverageExchangeRate
5ebec44e-53b6-dd11-b898-00188b804fcd,2c341cf6-0a35-e511-aa0f-00155d33171d,,15381201.0000,185150267.0000,,2014,Euro,15381201.0000,185150267.0000,,1.0000000000,,
11d1db36-53b6-dd11-b898-00188b804fcd,1a2a991d-0b35-e511-aa0f-00155d33171d,,4475748.0000,142084237.0000,,2014,Euro,4475748.0000,142084237.0000,,1.0000000000,,
f3d0db36-53b6-dd11-b898-00188b804fcd,99e34fc2-0b35-e511-aa0f-00155d33171d,,63000000.0000,5292000000.0000,,2014,Euro,63000000.0000,5292000000.0000,,1.0000000000,,
f7b3cb48-53b6-dd11-b898-00188b804fcd,2c2b5a3c-0c35-e511-aa0f-00155d33171d,,116000000.0000,2856000000.0000,,2014,Euro,116000000.0000,2856000000.0000,,1.0000000000,,
fab3cb48-53b6-dd11-b898-00188b804fcd,eafdb890-0d35-e511-aa0f-00155d33171d,,8513959.0000,202553478.0000,,2014,Euro,8513959.0000,202553478.0000,,1.0000000000,,
7102b760-53b6-dd11-b898-00188b804fcd,f0d8def6-0d35-e511-aa0f-00155d33171d,,27799012.0000,1370330599.0000,,2014,Euro,27799012.0000,1370330599.0000,,1.0000000000,,
6fb3cb48-53b6-dd11-b898-00188b804fcd,2504994f-0e35-e511-aa0f-00155d33171d,,20120232.0000,8980513.0000,,2014,Euro,20120232.0000,8980513.0000,,1.0000000000,,
2b28e530-53b6-dd11-b898-00188b804fcd,aaecc5c5-0e35-e511-aa0f-00155d33171d,,16000000.0000,50824464.0000,,2014,Euro,16000000.0000,50824464.0000,,1.0000000000,,
e1d0db36-53b6-dd11-b898-00188b804fcd,31e8123b-0f35-e511-aa0f-00155d33171d,,25036114.0000,88111550.0000,,2014,Euro,25036114.0000,88111550.0000,,1.0000000000,,
bfd0db36-53b6-dd11-b898-00188b804fcd,1c1bc15d-2535-e511-aa0f-00155d33171d,,608495.0000,492141.0000,,2014,Euro,608495.0000,492141.0000,,1.0000000000,,
9fdbd43c-53b6-dd11-b898-00188b804fcd,bd8c887e-2835-e511-aa0f-00155d33171d,,7769482.0000,1318757000.0000,,2014,Euro,7769482.0000,1318757000.0000,,1.0000000000,,
c7e20de0-e0da-e111-875f-00155d000f01,2b9aeb95-0935-e511-aa0f-00155d33171d,,28199881.0000,297903479.0000,,2014,Euro,28199881.0000,297903479.0000,,1.0000000000,,
f7bda557-8fb6-e411-b56b-00155d331923,767f6ac3-0935-e511-aa0f-00155d33171d,,12184000.0000,101150000.0000,,2014,Euro,12184000.0000,101150000.0000,,1.0000000000,,
f6ad9a5b-ff20-e311-bf0f-00155d001608,358abe1c-6334-e511-aa0f-00155d33171d,,2289090.0000,779733.0000,,2014,Euro,2289090.0000,779733.0000,,1.0000000000,,
0028e530-53b6-dd11-b898-00188b804fcd,1d664916-7234-e511-aa0f-00155d33171d,,7331247.0000,3415677594.0000,,2014,Euro,7331247.0000,3415677594.0000,,1.0000000000,,
bdb58136-59b7-df11-8416-00188b804fcd,e8ace0a3-7334-e511-aa0f-00155d33171d,,4573346.0000,981863572.0000,,2014,Euro,4573346.0000,981863572.0000,,1.0000000000,,
add3baec-60a0-e211-92ae-00155d001608,b40d5faf-f934-e511-aa0f-00155d33171d,,107998673.0000,,,2014,Euro,107998673.0000,,,1.0000000000,,
f927e530-53b6-dd11-b898-00188b804fcd,9b4e4305-0235-e511-aa0f-00155d33171d,,1192200.0000,15098900.0000,,2014,Euro,1192200.0000,15098900.0000,,1.0000000000,,
fc27e530-53b6-dd11-b898-00188b804fcd,a6f2cda6-0435-e511-aa0f-00155d33171d,,32189112.0000,261012521.0000,,2014,Euro,32189112.0000,261012521.0000,,1.0000000000,,
ac28e530-53b6-dd11-b898-00188b804fcd,56c82f52-0535-e511-aa0f-00155d33171d,,32385000.0000,30717000.0000,,2014,Euro,32385000.0000,30717000.0000,,1.0000000000,,
fcb3cb48-53b6-dd11-b898-00188b804fcd,784964e5-0535-e511-aa0f-00155d33171d,,8471000.0000,539000000.0000,,2014,Euro,8471000.0000,539000000.0000,,1.0000000000,,
4402b760-53b6-dd11-b898-00188b804fcd,a11c3f4f-0635-e511-aa0f-00155d33171d,,15267282.0000,483000000.0000,,2014,Euro,15267282.0000,483000000.0000,,1.0000000000,,
6028e530-53b6-dd11-b898-00188b804fcd,ac1c13c1-0735-e511-aa0f-00155d33171d,,5393000.0000,149406000.0000,,2014,Euro,5393000.0000,149406000.0000,,1.0000000000,,
e9764978-4054-df11-b5ae-00188b804fcd,02450a38-0735-e511-aa0f-00155d33171d,,5229839.0000,31422597.0000,,2014,Euro,5229839.0000,31422597.0000,,1.0000000000,,
81c48129-c686-e411-b56b-00155d331923,2cd54657-0735-e511-aa0f-00155d33171d,,10511924.0000,16679357.0000,,2014,Euro,10511924.0000,16679357.0000,,1.0000000000,,
96dbd43c-53b6-dd11-b898-00188b804fcd,4c24eb2d-1626-e511-b56b-00155d331923,,16424783.0000,1008383418.0000,,2014,Euro,16424783.0000,1008383418.0000,,1.0000000000,,
04a54f24-3602-e211-ab02-00155d001608,cd4914e6-3e31-e511-aa0f-00155d33171d,,78472400.0000,,,2014,Euro,78472400.0000,,,1.0000000000,,
aadbd43c-53b6-dd11-b898-00188b804fcd,b719a739-4b31-e511-aa0f-00155d33171d,,48751650.0000,1324109700.0000,,2014,Euro,48751650.0000,1324109700.0000,,1.0000000000,,
1ddbd43c-53b6-dd11-b898-00188b804fcd,7a0e5642-4d31-e511-aa0f-00155d33171d,,2174681.0000,49942623.0000,,2014,Euro,2174681.0000,49942623.0000,,1.0000000000,,
a596bb5a-53b6-dd11-b898-00188b804fcd,3cb534da-e931-e511-aa0f-00155d33171d,,,805724865.0000,,2014,Euro,,805724865.0000,,1.0000000000,,
1f28e530-53b6-dd11-b898-00188b804fcd,90eb09d8-ea31-e511-aa0f-00155d33171d,,517650726.0000,1193271684.0000,,2014,Euro,517650726.0000,1193271684.0000,,1.0000000000,,
f7d0db36-53b6-dd11-b898-00188b804fcd,f2a7b19c-1332-e511-aa0f-00155d33171d,,7920710.0000,2707717.0000,,2014,Euro,7920710.0000,2707717.0000,,1.0000000000,,
f5c8bd54-53b6-dd11-b898-00188b804fcd,e2a9816b-3434-e511-aa0f-00155d33171d,,59798612.0000,981359443.0000,,2014,Euro,59798612.0000,981359443.0000,,1.0000000000,,
7fb3cb48-53b6-dd11-b898-00188b804fcd,cfac0322-5534-e511-aa0f-00155d33171d,,43648529.0000,1511682480.0000,,2014,Euro,43648529.0000,1511682480.0000,,1.0000000000,,
aedbd43c-53b6-dd11-b898-00188b804fcd,41dfcd7d-fe65-e611-8cb7-00155d33171d,1076,159000000.0000,7978000000.0000,,2015,Euro,159000000.0000,7978000000.0000,,1.0000000000,,
1528e530-53b6-dd11-b898-00188b804fcd,4d9c3c8c-7c68-e611-8cb7-00155d33171d,,319196065.0000,2226679337.0000,,2015,Euro,319196065.0000,2226679337.0000,,1.0000000000,,
5328e530-53b6-dd11-b898-00188b804fcd,e09f80ac-2c69-e611-8cb7-00155d33171d,,71816000.0000,1089416200.0000,,2015,Euro,71816000.0000,1089416200.0000,,1.0000000000,,
2c28e530-53b6-dd11-b898-00188b804fcd,0454cd80-7273-e611-8cb7-00155d33171d,,,3199000000.0000,,2015,Euro,,3199000000.0000,,1.0000000000,,
c947d042-53b6-dd11-b898-00188b804fcd,58ffbcdc-2574-e611-8cb7-00155d33171d,,2000000.0000,,,2015,Euro,2000000.0000,,,1.0000000000,,
fd27e530-53b6-dd11-b898-00188b804fcd,a628220b-ca75-e611-8cb7-00155d33171d,357,227100000.0000,3581000000.0000,,2015,Euro,227100000.0000,3581000000.0000,,1.0000000000,,
c4739860-041c-e611-b339-00155d33171d,02ae36eb-ff7f-e611-8cb7-00155d33171d,,2745100.0000,542742.0000,,2015,Euro,2745100.0000,542742.0000,,1.0000000000,,
0328e530-53b6-dd11-b898-00188b804fcd,8eda341e-534e-e611-8cb7-00155d33171d,,55843962.0000,1402000000.0000,,2015,Euro,55843962.0000,1402000000.0000,,1.0000000000,,
18b4cb48-53b6-dd11-b898-00188b804fcd,de86a966-0254-e611-8cb7-00155d33171d,111,9317319.0000,12083849.0000,,2015,Euro,9317319.0000,12083849.0000,,1.0000000000,,
3728e530-53b6-dd11-b898-00188b804fcd,11e91fa1-6f55-e611-8cb7-00155d33171d,,,560089000.0000,,2015,Euro,,560089000.0000,,1.0000000000,,
ff3dc4a4-1629-e411-8caf-00155d331923,55fa3269-b94d-e611-8cb7-00155d33171d,,,282181000.0000,,2015,Euro,,282181000.0000,,1.0000000000,,
c5d0db36-53b6-dd11-b898-00188b804fcd,f86c987b-ba4d-e611-8cb7-00155d33171d,,,168074340.0000,,2015,Euro,,168074340.0000,,1.0000000000,,
ee64c55e-97ab-e011-a27e-001ec9e8f280,655f5686-4f39-e711-a235-00155d33171d,150,4000000.0000,5000000.0000,,2015,Euro,4000000.0000,5000000.0000,,1.0000000000,,
5b35202a-96c6-e611-a3f7-00155d33171d,960e83da-40d7-e611-a3f7-00155d33171d,25000,5103000.0000,188520000.0000,,2015,Euro,5103000.0000,188520000.0000,,1.0000000000,,
84dbd43c-53b6-dd11-b898-00188b804fcd,4df6f3b4-d748-e611-9a3b-00155d33171d,,55000000.0000,3200000000.0000,,2015,Euro,55000000.0000,3200000000.0000,,1.0000000000,,
32078e4d-059c-e411-b56b-00155d331923,74f2a1e9-ac05-e711-a235-00155d33171d,,,,10000000.0000,2015,Euro,,,10000000.0000,1.0000000000,,
2d28e530-53b6-dd11-b898-00188b804fcd,2146bb17-a46a-e611-8cb7-00155d33171d,,,1466000000.0000,,2015,Euro,,1466000000.0000,,1.0000000000,,
f227e530-53b6-dd11-b898-00188b804fcd,d998274d-d66d-e611-8cb7-00155d33171d,,6289176.0000,17954500.0000,,2015,Euro,6289176.0000,17954500.0000,,1.0000000000,,
8528e530-53b6-dd11-b898-00188b804fcd,be07f115-c49a-e611-8cb7-00155d33171d,,80934845.0000,353000000.0000,,2015,Euro,80934845.0000,353000000.0000,,1.0000000000,,
04d1db36-53b6-dd11-b898-00188b804fcd,c6b8ae35-f183-e611-8cb7-00155d33171d,,,,,2016,Euro,,,,1.0000000000,,
ad0860f8-82d9-e211-aa2c-00155d001608,801d1ad4-d4e4-e711-96f6-00155d33171d,,7122318.0000,82452505.0000,,2016,Euro,7122318.0000,82452505.0000,,1.0000000000,,
68dbd43c-53b6-dd11-b898-00188b804fcd,4d26b110-9356-e711-b2da-00155d33171d,,,1166120000.0000,,2016,Euro,,1166120000.0000,,1.0000000000,,
ea624553-d35c-e711-b2da-00155d33171d,b1e5e92c-dd5c-e711-b2da-00155d33171d,,3300000.0000,200000000.0000,,2016,Euro,3300000.0000,200000000.0000,,1.0000000000,,
89dbd43c-53b6-dd11-b898-00188b804fcd,919022fa-93a2-e711-b85c-00155d33171d,,,1465000000.0000,,2016,Euro,,1465000000.0000,,1.0000000000,,
d2dbd43c-53b6-dd11-b898-00188b804fcd,3f44ef54-ad1f-df11-aab6-00188b804fcd,,,,,Older,Euro,,,,1.0000000000,,
beb3cb48-53b6-dd11-b898-00188b804fcd,791ce6b7-ad1f-df11-aab6-00188b804fcd,,,,,Older,Euro,,,,1.0000000000,,
9a34d505-32c7-e411-b56b-00155d331923,7af13e41-8e6e-e611-8cb7-00155d33171d,600,89444754.9723,4057341409.0382,,2015,Norwegian Krone,702500000.0000,31866400000.0000,,8.9496000000,Norwegian krone - 2015,8.9496000000
9f47d042-53b6-dd11-b898-00188b804fcd,9f4dcdb1-5065-e611-8cb7-00155d33171d,,,,,2015,Norwegian Krone,,,,8.9496000000,Norwegian krone - 2015,8.9496000000
dfdbd43c-53b6-dd11-b898-00188b804fcd,3a7a4fdc-92b6-dd11-b898-00188b804fcd,71,1331795.2437,1754043.7034,,2005,Polish Złoty,4444254.0000,5853314.0000,,4.0230000000,Polish Złoty - 2005,4.0230000000
ece0126a-1ac5-e111-8421-00155d001800,c2484eee-e361-e511-b179-00155d33171d,,2643497.2729,1847265.5199,2482555.5186,2015,South African rand,36544235.0000,25536968.0000,34319344.0000,14.1723000000,South African rand - 2015,14.1723000000
72dbd43c-53b6-dd11-b898-00188b804fcd,f3313fe8-92b6-dd11-b898-00188b804fcd,81,2680738.0394,,,2007,Swiss Franc,25000000.0000,,,1.6427000000,Swiss franc - 2007,1.6427000000
f027ef3b-a3bb-e211-b548-00155d001608,a5c3b653-c051-e311-bb67-00155d33170f,,,,,2012,Swiss Franc,,,,1.2053000000,Swiss franc - 2012,1.2053000000
76f68dec-84de-de11-81d4-00188b804fcd,17cb9fbd-173c-e511-b179-00155d33171d,48,4255792.7887,,,2014,Swiss Franc,6500000.0000,,,1.2146000000,Swiss franc - 2014,1.2146000000
76f68dec-84de-de11-81d4-00188b804fcd,17cb9fbd-173c-e511-b179-00155d33171d,48,4255792.7887,,,2014,Swiss Franc,6500000.0000,,,1.2146000000,Swiss franc - 2014,1.2146000000
a7c3d7e5-70a8-e411-b56b-00155d331923,2d9b6aa1-92ab-e411-b56b-00155d331923,24,1702317.1155,2226106.9972,,2014,Swiss Franc,2600000.0000,3400000.0000,,1.2146000000,Swiss franc - 2014,1.2146000000
a7c3d7e5-70a8-e411-b56b-00155d331923,2d9b6aa1-92ab-e411-b56b-00155d331923,24,1702317.1155,2226106.9972,,2014,Swiss Franc,2600000.0000,3400000.0000,,1.2146000000,Swiss franc - 2014,1.2146000000
4e47d042-53b6-dd11-b898-00188b804fcd,819c59e7-a508-e711-a235-00155d33171d,,9821060.2817,,,2016,Swiss Franc,15000000.0000,,,1.0902000000,Swiss franc - 2016,1.0902000000
70dbd43c-53b6-dd11-b898-00188b804fcd,257a4fdc-92b6-dd11-b898-00188b804fcd,18,17038513.3422,487070272.3120,,2005,Turkish Lira,34282000.0000,980000000.0000,,1.6771000000,Turkish lira - 2005,1.6771000000
f1c8bd54-53b6-dd11-b898-00188b804fcd,f68648e2-92b6-dd11-b898-00188b804fcd,,3298174.4805,15596244.0918,,2006,Turkish Lira,6636026.0000,31380111.0000,,1.8090000000,Turkish lira - 2006,1.8090000000
5228e530-53b6-dd11-b898-00188b804fcd,2442bf5d-679b-e611-8cb7-00155d33171d,,37587130.9076,,,2015,Turkish Lira,75626435.0000,,,3.0255000000,Turkish lira - 2015,3.0255000000
fdad9cb4-4066-e311-bb67-00155d33170f,3d0aed17-4a67-e311-bb67-00155d33170f,,390.4750,,,2013,UK pound sterling,305.0000,,,0.8493000000,UK pound sterling - 2013,0.8493000000
fe8d6e11-4fc1-e311-8703-00155d331818,02c9ce85-1a3c-e511-b179-00155d33171d,6,4884649.8528,17506072.2059,,2014,UK pound sterling,3815400.0000,13673993.0000,,0.8061000000,UK pound sterling - 2014,0.8061000000
fe8d6e11-4fc1-e311-8703-00155d331818,02c9ce85-1a3c-e511-b179-00155d33171d,6,4884649.8528,17506072.2059,,2014,UK pound sterling,3815400.0000,13673993.0000,,0.8061000000,UK pound sterling - 2014,0.8061000000
bb28e530-53b6-dd11-b898-00188b804fcd,d5003af4-e94f-e511-b179-00155d33171d,134,18428429.1384,369991038.2793,,2014,UK pound sterling,14394446.0000,289000000.0000,,0.8061000000,UK pound sterling - 2014,0.8061000000
bb28e530-53b6-dd11-b898-00188b804fcd,d5003af4-e94f-e511-b179-00155d33171d,134,18428429.1384,369991038.2793,,2014,UK pound sterling,14394446.0000,289000000.0000,,0.8061000000,UK pound sterling - 2014,0.8061000000
2528e530-53b6-dd11-b898-00188b804fcd,0fa52f8e-0a6a-e611-8cb7-00155d33171d,,6243758.8017,110179234.4130,,2015,UK pound sterling,4877000.0000,86061000.0000,,0.7258000000,UK pound sterling - 2015,0.7258000000
0f708994-910d-de11-87d0-00188b804fcd,b2906cd4-94d2-e611-a3f7-00155d33171d,307,47637946.4857,1181874279.8617,,2015,UK pound sterling,37210000.0000,923162000.0000,,0.7258000000,UK pound sterling - 2015,0.7258000000
8ab3cb48-53b6-dd11-b898-00188b804fcd,804aaf52-b09a-e611-8cb7-00155d33171d,,26793882.6123,129202259.5756,,2015,UK pound sterling,19447000.0000,93775000.0000,,0.7258000000,UK pound sterling - 2015,0.7258000000
93d2129a-3a5a-e211-8129-00155d001608,86255e3a-e1ac-e211-8907-00155d001608,,14147369.9157,,19308401.9681,2011,Ukrainian Hryvnia,150952437.0000,,206020649.0000,10.6700000000,,
37ba8764-a017-de11-91f2-00188b804fcd,974fb34f-ba30-de11-b6b6-00188b804fcd,104,15723752.8379,59443455.8508,,2008,US Dollar,20500000.0000,77500000.0000,,1.4708000000,US dollar - 2008,1.4708000000
9e2e0f17-56b6-dd11-b898-00188b804fcd,bd5794e9-e5ac-de11-911e-00188b804fcd,37,722668.2825,1175431.0609,,2008,US Dollar,942186.0000,1532480.0000,,1.4708000000,US dollar - 2008,1.4708000000
40dbd43c-53b6-dd11-b898-00188b804fcd,01589915-dd64-df11-913c-00188b804fcd,,4386133.9510,6013786.2797,,2009,US Dollar,5718466.0000,7840534.0000,,1.3948000000,US dollar - 2009,1.3948000000
7ec26d22-a176-de11-91ea-00188b804fcd,0509e44f-14a9-de11-911e-00188b804fcd,,13700094.3425,12933361.9685,,2010,US Dollar,17861635.0000,16862000.0000,,1.3257000000,US dollar - 2010,1.3257000000
29f510cf-6d87-e311-8702-00155d331818,36cc7d63-3188-e311-8702-00155d331818,23,6422160.1922,102135559.6830,9594552.5763,2013,US Dollar,8300000.0000,132000000.0000,12400000.0000,1.3281000000,US Dollar - 2013,1.3281000000
46e833d1-98a6-e211-bc1c-00155d001608,c7fcec21-3c31-e511-aa0f-00155d33171d,,355223931.2354,3858610835.1054,,2014,US Dollar,459091418.0000,4986868744.0000,,1.3285000000,US Dollar - 2014,1.3285000000
2a96bb5a-53b6-dd11-b898-00188b804fcd,d3d33fb5-a428-e611-9a3b-00155d33171d,,29310424.1992,143933887.5297,,2014,US Dollar,37880793.0000,186020160.0000,,1.3285000000,US Dollar - 2014,1.3285000000
81e104de-69d1-e411-b56b-00155d331923,02594529-d699-e511-905d-00155d33171d,139,18274875.8303,322941192.0235,,2014,US Dollar,23618450.0000,417369205.0000,,1.3285000000,US Dollar - 2014,1.3285000000
53973bb1-ec86-e511-8897-00155d33171d,53b6139f-1eda-e511-905d-00155d33171d,,9497168.6414,7800964.7140,,2014,US Dollar,12274141.0000,10081967.0000,,1.3285000000,US Dollar - 2014,1.3285000000
ca52fa31-97d4-e511-905d-00155d33171d,399312d4-24da-e511-905d-00155d33171d,2,4998452.3905,14395697.6356,,2014,US Dollar,6460000.0000,18605000.0000,,1.3285000000,US Dollar - 2014,1.3285000000
2928e530-53b6-dd11-b898-00188b804fcd,32837ec9-8e60-e611-8cb7-00155d33171d,,71132856.6052,2107640195.7094,,2014,US Dollar,94500000.0000,2800000000.0000,,1.3285000000,US Dollar - 2014,1.3285000000
9f28e530-53b6-dd11-b898-00188b804fcd,733f58e9-6c84-e511-8897-00155d33171d,589,78930496.0482,1881821603.3120,,2014,US Dollar,104859164.0000,2500000000.0000,,1.3285000000,US Dollar - 2014,1.3285000000
e2cb1a06-d10d-e511-b56b-00155d331923,4c4ec2e6-8293-e511-8897-00155d33171d,38,2935943.1471,,,2014,US Dollar,3794413.0000,,,1.3285000000,US Dollar - 2014,1.3285000000
0a28e530-53b6-dd11-b898-00188b804fcd,42069613-c54c-e611-8cb7-00155d33171d,,550628277.3357,9373261184.8947,,2015,US Dollar,711632000.0000,12114003000.0000,,1.1095000000,US dollar - 2015,1.1095000000
a2dbd43c-53b6-dd11-b898-00188b804fcd,e73fda40-6b52-e611-8cb7-00155d33171d,326,,,,2015,US Dollar,,,,1.1095000000,US dollar - 2015,1.1095000000
8c96bb5a-53b6-dd11-b898-00188b804fcd,3663884d-eb57-e611-8cb7-00155d33171d,,4876377.9579,10893472.3891,,2015,US Dollar,6302231.0000,14078724.0000,,1.1095000000,US dollar - 2015,1.1095000000
c7bdc44e-53b6-dd11-b898-00188b804fcd,80734513-c15f-e611-8cb7-00155d33171d,,4888953011.7598,31269667427.9338,,2015,US Dollar,6318483000.0000,40412919000.0000,,1.1095000000,US dollar - 2015,1.1095000000
4528e530-53b6-dd11-b898-00188b804fcd,df946d83-5473-e611-8cb7-00155d33171d,,,657691104.0191,,2015,US Dollar,,850000000.0000,,1.1095000000,US dollar - 2015,1.1095000000
d6d0db36-53b6-dd11-b898-00188b804fcd,021d5cb4-1a15-e711-a235-00155d33171d,,2461422.6571,28603688.3703,,2016,US Dollar,3270000.0000,38000000.0000,,1.1069000000,US dollar - 2016,1.1069000000
0ef7c530-422f-de11-8d16-00188b804fcd,611ea712-10e4-e711-96f6-00155d33171d,50,262173638.0884,4246092691.3000,,2016,US Dollar,290200000.0000,4700000000.0000,,1.1069000000,US dollar - 2016,1.1069000000

